surveyid;qidx;question;finished;audio-counter;audio-file;reliable;kompetent;credible;sympatic;dialect;pleasant;natural;liked;aigen;easyunterrstand;uncomplicated;informed;attention;reliable-counter;kompetent-counter;credible-counter;sympatic-counter;dialect-counter;pleasant-counter;natural-counter;liked-counter;aigen-counter;easyunterrstand-counter;uncomplicated-counter;informed-counter;attention-counter;surveyid;created;questions;complete;age;dv;dr;email;Male;Female;Vorarlberg;Swiss;StandardGerman;age_r;participant_region;participant_country;speaker_region;reliable_n;kompetent_N;credible_n;sympatic_n;dialect_n;pleasant_n;natural_n;liked_n;aigen_n;easyunterrstand_n;uncomplicated_n;informed_n;attention_n
QNqGsOPOE57IgHKohJW2pVYkHLy2viup1fJJkCF7;1;N04;2025-11-28 16:23:53;1;n04_kartoffel_m.mp3;reliable-4;kompetent-4;credible-4;sympatic-4;dialect-4;pleasant-4;natural-4;liked-4;aigen-4;easyunterrstand-4;uncomplicated-4;informed-4;attention-4;0;0;0;0;0;0;0;0;0;0;0;0;0;QNqGsOPOE57IgHKohJW2pVYkHLy2viup1fJJkCF7;2025-11-28 16:23:01;"[""N04"",""N01"",""Q01""]";1;age-2;dv-3;cho;;1;;;;1;21 - 40;Ostschweiz;CH;Hochdeutsch;3;3;3;3;3;3;3;3;3;3;3;3;3
QNqGsOPOE57IgHKohJW2pVYkHLy2viup1fJJkCF7;2;N01;2025-11-28 16:24:07;1;n01_sttall_m.mp3;reliable-4;kompetent-4;credible-4;sympatic-4;dialect-4;pleasant-4;natural-4;liked-4;aigen-4;easyunterrstand-4;uncomplicated-4;informed-4;attention-4;0;0;0;0;0;0;0;0;0;0;0;0;0;QNqGsOPOE57IgHKohJW2pVYkHLy2viup1fJJkCF7;2025-11-28 16:23:01;"[""N04"",""N01"",""Q01""]";1;age-2;dv-3;cho;;1;;;1;;21 - 40;Ostschweiz;CH;Schweiz;3;3;3;3;3;3;3;3;3;3;3;3;3
QNqGsOPOE57IgHKohJW2pVYkHLy2viup1fJJkCF7;3;Q01;2025-11-28 16:24:14;1;q01_kartoffel_m.mp3;reliable-4;kompetent-4;credible-4;sympatic-4;dialect-4;pleasant-4;natural-4;liked-4;aigen-4;easyunterrstand-4;uncomplicated-4;informed-4;attention-4;0;0;0;0;0;0;0;0;0;0;0;0;0;QNqGsOPOE57IgHKohJW2pVYkHLy2viup1fJJkCF7;2025-11-28 16:23:01;"[""N04"",""N01"",""Q01""]";1;age-2;dv-3;cho;;1;;;;1;21 - 40;Ostschweiz;CH;Hochdeutsch;3;3;3;3;3;3;3;3;3;3;3;3;3
QxWVaQ7jLYA_LvY8xpDT0abqmFvXbAoquH-yeb3r;1;Q01;2026-02-23 11:55:40;1;q01_vorarlbb_f_v3.mp3;reliable-6;kompetent-6;credible-6;sympatic-5;dialect-5;pleasant-5;natural-5;liked-5;aigen-4;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;0;1;1;1;1;QxWVaQ7jLYA_LvY8xpDT0abqmFvXbAoquH-yeb3r;2026-02-23 11:54:35;"[""Q01"",""N04"",""N01""]";1;age-3;dv-7;vbg;;1;;1;;;41 - 60;Vorarlberg;AT;Vorarlberg;5;5;5;4;4;4;4;4;3;6;6;6;6
QxWVaQ7jLYA_LvY8xpDT0abqmFvXbAoquH-yeb3r;2;N04;2026-02-23 11:55:58;1;n04_kartoffel_m.mp3;reliable-4;kompetent-4;credible-4;sympatic-4;dialect-4;pleasant-4;natural-4;liked-4;aigen-4;easyunterrstand-4;uncomplicated-4;informed-4;attention-4;0;0;0;0;0;0;0;0;0;0;0;0;0;QxWVaQ7jLYA_LvY8xpDT0abqmFvXbAoquH-yeb3r;2026-02-23 11:54:35;"[""Q01"",""N04"",""N01""]";1;age-3;dv-7;vbg;;1;;;;1;41 - 60;Vorarlberg;AT;Hochdeutsch;3;3;3;3;3;3;3;3;3;3;3;3;3
QxWVaQ7jLYA_LvY8xpDT0abqmFvXbAoquH-yeb3r;3;N01;2026-02-23 11:56:05;1;n01_sttall_m.mp3;reliable-4;kompetent-4;credible-4;sympatic-4;dialect-4;pleasant-4;natural-4;liked-4;aigen-4;easyunterrstand-4;uncomplicated-4;informed-4;attention-4;0;0;0;0;0;0;0;0;0;0;0;0;0;QxWVaQ7jLYA_LvY8xpDT0abqmFvXbAoquH-yeb3r;2026-02-23 11:54:35;"[""Q01"",""N04"",""N01""]";1;age-3;dv-7;vbg;;1;;;1;;41 - 60;Vorarlberg;AT;Schweiz;3;3;3;3;3;3;3;3;3;3;3;3;3
r5Z819w7jcbrF2P-EqHMOyYOTP1ft8Mfuyq2wn0N;1;Q01;2025-11-28 19:37:38;1;q01_kartoffel_m.mp3;reliable-3;kompetent-2;credible-2;sympatic-3;dialect-2;pleasant-3;natural-2;liked-2;aigen-6;easyunterrstand-3;uncomplicated-5;informed-4;attention-4;1;1;1;1;1;1;1;1;1;1;1;0;0;r5Z819w7jcbrF2P-EqHMOyYOTP1ft8Mfuyq2wn0N;2025-11-28 19:36:35;"[""Q01"",""N04"",""N01""]";1;age-3;dv-6;chrt;;1;;;;1;41 - 60;Schweizer Rheintal;CH;Hochdeutsch;2;1;1;2;1;2;1;1;5;2;4;3;3
r5Z819w7jcbrF2P-EqHMOyYOTP1ft8Mfuyq2wn0N;2;N04;2025-11-28 19:38:22;1;n04_vorarlbb_m_v2.mp3;reliable-2;kompetent-3;credible-3;sympatic-3;dialect-1;pleasant-3;natural-2;liked-3;aigen-5;easyunterrstand-5;uncomplicated-5;informed-5;attention-3;2;1;1;1;1;1;1;1;1;1;1;1;1;r5Z819w7jcbrF2P-EqHMOyYOTP1ft8Mfuyq2wn0N;2025-11-28 19:36:35;"[""Q01"",""N04"",""N01""]";1;age-3;dv-6;chrt;;1;;1;;;41 - 60;Schweizer Rheintal;CH;Vorarlberg;1;2;2;2;0;2;1;2;4;4;4;4;2
r5Z819w7jcbrF2P-EqHMOyYOTP1ft8Mfuyq2wn0N;3;N01;2025-11-28 19:39:05;2;n01_vorarlbb_m_v2.mp3;reliable-5;kompetent-5;credible-5;sympatic-5;dialect-4;pleasant-5;natural-5;liked-5;aigen-3;easyunterrstand-5;uncomplicated-5;informed-5;attention-4;1;1;1;1;2;1;1;1;1;1;1;1;0;r5Z819w7jcbrF2P-EqHMOyYOTP1ft8Mfuyq2wn0N;2025-11-28 19:36:35;"[""Q01"",""N04"",""N01""]";1;age-3;dv-6;chrt;;1;;1;;;41 - 60;Schweizer Rheintal;CH;Vorarlberg;4;4;4;4;3;4;4;4;2;4;4;4;3
rUc1Nfd9V-6TMRkp6uSIcI9K_8UVndW09v5gm04T;1;Q01;2026-02-19 20:12:30;2;q01_sttall_f.mp3;reliable-7;kompetent-4;credible-7;sympatic-7;dialect-6;pleasant-7;natural-1;liked-5;aigen-7;easyunterrstand-7;uncomplicated-5;informed-7;attention-5;1;0;1;1;3;1;3;1;1;1;2;1;1;rUc1Nfd9V-6TMRkp6uSIcI9K_8UVndW09v5gm04T;2026-02-19 20:07:48;"[""Q01"",""N01"",""N04""]";1;age-2;dv-7;vbg;;;1;;1;;21 - 40;Vorarlberg;AT;Schweiz;6;3;6;6;5;6;0;4;6;6;4;6;4
rUc1Nfd9V-6TMRkp6uSIcI9K_8UVndW09v5gm04T;2;N01;2026-02-19 20:13:27;1;n01_vorarlbb_m_v2.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-4;pleasant-7;natural-6;liked-7;aigen-2;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;0;1;1;1;1;1;1;1;1;rUc1Nfd9V-6TMRkp6uSIcI9K_8UVndW09v5gm04T;2026-02-19 20:07:48;"[""Q01"",""N01"",""N04""]";1;age-2;dv-7;vbg;;1;;1;;;21 - 40;Vorarlberg;AT;Vorarlberg;6;6;6;6;3;6;5;6;1;6;6;6;6
rUc1Nfd9V-6TMRkp6uSIcI9K_8UVndW09v5gm04T;3;N04;2026-02-19 20:14:21;1;n04_vorarlbb_m_v2.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-2;pleasant-7;natural-3;liked-7;aigen-5;easyunterrstand-7;uncomplicated-3;informed-5;attention-7;1;1;1;1;1;1;2;1;1;1;1;1;1;rUc1Nfd9V-6TMRkp6uSIcI9K_8UVndW09v5gm04T;2026-02-19 20:07:48;"[""Q01"",""N01"",""N04""]";1;age-2;dv-7;vbg;;1;;1;;;21 - 40;Vorarlberg;AT;Vorarlberg;6;6;6;6;1;6;2;6;4;6;2;4;6
rwt7gPUkmEIxWXLavNPHiRIvHv4DfSjlbhjHyfm4;1;N01;2026-02-19 23:23:11;1;n01_sttall_f.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-2;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;2;1;1;1;1;rwt7gPUkmEIxWXLavNPHiRIvHv4DfSjlbhjHyfm4;2026-02-19 23:19:46;"[""N01"",""N04"",""Q01""]";1;age-3;dv-7;bw;;;1;;1;;41 - 60;Baden-W�rttemberg;DE;Schweiz;6;6;6;6;6;6;6;6;1;6;6;6;6
rwt7gPUkmEIxWXLavNPHiRIvHv4DfSjlbhjHyfm4;2;N04;2026-02-19 23:24:10;1;n04_kartoffel_f.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-1;pleasant-7;natural-5;liked-6;aigen-7;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;4;1;1;1;5;1;1;1;1;rwt7gPUkmEIxWXLavNPHiRIvHv4DfSjlbhjHyfm4;2026-02-19 23:19:46;"[""N01"",""N04"",""Q01""]";1;age-3;dv-7;bw;;;1;;;1;41 - 60;Baden-W�rttemberg;DE;Hochdeutsch;6;6;6;6;0;6;4;5;6;6;6;6;6
rwt7gPUkmEIxWXLavNPHiRIvHv4DfSjlbhjHyfm4;3;Q01;2026-02-19 23:24:56;1;q01_vorarlbb_f_v2.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;2;1;1;1;1;1;1;1;rwt7gPUkmEIxWXLavNPHiRIvHv4DfSjlbhjHyfm4;2026-02-19 23:19:46;"[""N01"",""N04"",""Q01""]";1;age-3;dv-7;bw;;;1;1;;;41 - 60;Baden-W�rttemberg;DE;Vorarlberg;6;6;6;6;6;6;6;6;0;6;6;6;6
S7ArDWo3ab69R_hyrRDAspbNxCF2w7xQZYF2LpV1;1;N01;2026-02-24 18:49:10;1;n01_vorarlbb_m_v2.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;3;1;1;1;1;S7ArDWo3ab69R_hyrRDAspbNxCF2w7xQZYF2LpV1;2026-02-24 18:47:38;"[""N01"",""Q01"",""N04""]";1;age-3;dv-4;vbg;;1;;1;;;41 - 60;Vorarlberg;AT;Vorarlberg;6;6;6;6;6;6;6;6;0;6;6;6;6
S7ArDWo3ab69R_hyrRDAspbNxCF2w7xQZYF2LpV1;2;Q01;2026-02-24 18:49:41;1;q01_kartoffel_f.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-1;pleasant-4;natural-4;liked-2;aigen-2;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;0;0;1;1;1;1;1;1;S7ArDWo3ab69R_hyrRDAspbNxCF2w7xQZYF2LpV1;2026-02-24 18:47:38;"[""N01"",""Q01"",""N04""]";1;age-3;dv-4;vbg;;;1;;;1;41 - 60;Vorarlberg;AT;Hochdeutsch;6;6;6;6;0;3;3;1;1;6;6;6;6
S7ArDWo3ab69R_hyrRDAspbNxCF2w7xQZYF2LpV1;3;N04;2026-02-24 18:50:08;1;n04_kartoffel_f.mp3;reliable-1;kompetent-1;credible-5;sympatic-5;dialect-5;pleasant-7;natural-7;liked-7;aigen-2;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;2;1;1;1;1;1;2;1;1;1;1;S7ArDWo3ab69R_hyrRDAspbNxCF2w7xQZYF2LpV1;2026-02-24 18:47:38;"[""N01"",""Q01"",""N04""]";1;age-3;dv-4;vbg;;;1;;;1;41 - 60;Vorarlberg;AT;Hochdeutsch;0;0;4;4;4;6;6;6;1;6;6;6;6
sm0ZfeVk2EtzhJFDlkez349vDcXKRTwnMaUwGD30;1;N04;2026-02-19 16:47:41;1;n04_kartoffel_f.mp3;reliable-5;kompetent-7;credible-6;sympatic-4;dialect-1;pleasant-4;natural-3;liked-4;aigen-3;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;0;1;0;1;0;1;1;1;1;1;sm0ZfeVk2EtzhJFDlkez349vDcXKRTwnMaUwGD30;2026-02-19 16:45:32;"[""N04"",""N01"",""Q01""]";1;age-4;dv-7;vbg;;;1;;;1;61 - 80;Vorarlberg;AT;Hochdeutsch;4;6;5;3;0;3;2;3;2;6;6;6;6
sm0ZfeVk2EtzhJFDlkez349vDcXKRTwnMaUwGD30;2;N01;2026-02-19 16:48:37;1;n01_vorarlbb_f_v2.mp3;reliable-6;kompetent-6;credible-6;sympatic-6;dialect-1;pleasant-7;natural-7;liked-7;aigen-5;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;sm0ZfeVk2EtzhJFDlkez349vDcXKRTwnMaUwGD30;2026-02-19 16:45:32;"[""N04"",""N01"",""Q01""]";1;age-4;dv-7;vbg;;;1;1;;;61 - 80;Vorarlberg;AT;Vorarlberg;5;5;5;5;0;6;6;6;4;6;6;6;6
sm0ZfeVk2EtzhJFDlkez349vDcXKRTwnMaUwGD30;3;Q01;2026-02-19 16:49:36;1;q01_sttall_f.mp3;reliable-3;kompetent-3;credible-3;sympatic-3;dialect-3;pleasant-4;natural-3;liked-3;aigen-3;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;0;1;1;1;1;1;1;1;sm0ZfeVk2EtzhJFDlkez349vDcXKRTwnMaUwGD30;2026-02-19 16:45:32;"[""N04"",""N01"",""Q01""]";1;age-4;dv-7;vbg;;;1;;1;;61 - 80;Vorarlberg;AT;Schweiz;2;2;2;2;2;3;2;2;2;6;6;6;6
sqekxBcyVevNe2NU-wY-n2uMTD81cEB51tJkDPox;1;N04;2026-02-24 18:51:42;1;n04_sttall_m_v2.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;2;1;1;1;1;sqekxBcyVevNe2NU-wY-n2uMTD81cEB51tJkDPox;2026-02-24 18:51:10;"[""N04"",""N01"",""Q01""]";1;age-3;dv-4;vbg;;1;;;1;;41 - 60;Vorarlberg;AT;Schweiz;6;6;6;6;6;6;6;6;0;6;6;6;6
sqekxBcyVevNe2NU-wY-n2uMTD81cEB51tJkDPox;2;N01;2026-02-24 18:52:08;1;n01_sttall_m.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;2;1;1;sqekxBcyVevNe2NU-wY-n2uMTD81cEB51tJkDPox;2026-02-24 18:51:10;"[""N04"",""N01"",""Q01""]";1;age-3;dv-4;vbg;;1;;;1;;41 - 60;Vorarlberg;AT;Schweiz;6;6;6;6;6;6;6;6;0;6;6;6;6
sqekxBcyVevNe2NU-wY-n2uMTD81cEB51tJkDPox;3;Q01;2026-02-24 18:52:29;1;q01_kartoffel_f.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-1;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;3;1;1;1;1;sqekxBcyVevNe2NU-wY-n2uMTD81cEB51tJkDPox;2026-02-24 18:51:10;"[""N04"",""N01"",""Q01""]";1;age-3;dv-4;vbg;;;1;;;1;41 - 60;Vorarlberg;AT;Hochdeutsch;6;6;6;6;0;6;6;6;0;6;6;6;6
SvTyqOomxToLA2bcee8tBOB6ZT5X26EVvsen8d2v;1;N04;2026-02-17 15:44:08;1;n04_kartoffel_m.mp3;reliable-4;kompetent-3;credible-2;sympatic-1;dialect-4;pleasant-3;natural-2;liked-1;aigen-7;easyunterrstand-7;uncomplicated-7;informed-3;attention-7;0;1;1;1;0;2;2;1;1;1;1;1;1;SvTyqOomxToLA2bcee8tBOB6ZT5X26EVvsen8d2v;2026-02-17 15:41:46;"[""N04"",""N01"",""Q01""]";1;age-4;dv-7;bw;;1;;;;1;61 - 80;Baden-W�rttemberg;DE;Hochdeutsch;3;2;1;0;3;2;1;0;6;6;6;2;6
SvTyqOomxToLA2bcee8tBOB6ZT5X26EVvsen8d2v;2;N01;2026-02-17 15:45:26;1;n01_sttall_m.mp3;reliable-6;kompetent-6;credible-6;sympatic-2;dialect-4;pleasant-2;natural-6;liked-1;aigen-1;easyunterrstand-2;uncomplicated-4;informed-4;attention-2;1;1;1;1;0;1;1;1;1;1;0;0;2;SvTyqOomxToLA2bcee8tBOB6ZT5X26EVvsen8d2v;2026-02-17 15:41:46;"[""N04"",""N01"",""Q01""]";1;age-4;dv-7;bw;;1;;;1;;61 - 80;Baden-W�rttemberg;DE;Schweiz;5;5;5;1;3;1;5;0;0;1;3;3;1
SvTyqOomxToLA2bcee8tBOB6ZT5X26EVvsen8d2v;3;Q01;2026-02-17 15:46:49;1;q01_vorarlbb_f_v2.mp3;reliable-5;kompetent-5;credible-5;sympatic-5;dialect-5;pleasant-3;natural-6;liked-5;aigen-4;easyunterrstand-3;uncomplicated-6;informed-5;attention-6;1;1;1;1;1;1;1;1;0;1;1;1;1;SvTyqOomxToLA2bcee8tBOB6ZT5X26EVvsen8d2v;2026-02-17 15:41:46;"[""N04"",""N01"",""Q01""]";1;age-4;dv-7;bw;;;1;1;;;61 - 80;Baden-W�rttemberg;DE;Vorarlberg;4;4;4;4;4;2;5;4;3;2;5;4;5
SW3xeLow4BdgR0gP0i5ce2fkSfCDDjiE6PPgruxL;1;N01;2026-02-07 16:09:54;1;n01_vorarlbb_m_v2.mp3;reliable-3;kompetent-2;credible-3;sympatic-4;dialect-2;pleasant-3;natural-3;liked-4;aigen-5;easyunterrstand-4;uncomplicated-4;informed-4;attention-3;1;1;1;0;1;1;2;0;1;2;0;0;1;SW3xeLow4BdgR0gP0i5ce2fkSfCDDjiE6PPgruxL;2026-02-07 16:07:45;"[""N01"",""Q01"",""N04""]";1;age-3;dv-6;cho;;1;;1;;;41 - 60;Ostschweiz;CH;Vorarlberg;2;1;2;3;1;2;2;3;4;3;3;3;2
SW3xeLow4BdgR0gP0i5ce2fkSfCDDjiE6PPgruxL;2;Q01;2026-02-07 16:10:48;1;q01_kartoffel_f.mp3;reliable-1;kompetent-1;credible-1;sympatic-1;dialect-1;pleasant-1;natural-1;liked-1;aigen-7;easyunterrstand-7;uncomplicated-7;informed-6;attention-5;2;2;2;1;1;1;1;1;1;1;1;1;1;SW3xeLow4BdgR0gP0i5ce2fkSfCDDjiE6PPgruxL;2026-02-07 16:07:45;"[""N01"",""Q01"",""N04""]";1;age-3;dv-6;cho;;;1;;;1;41 - 60;Ostschweiz;CH;Hochdeutsch;0;0;0;0;0;0;0;0;6;6;6;5;4
SW3xeLow4BdgR0gP0i5ce2fkSfCDDjiE6PPgruxL;3;N04;2026-02-07 16:11:38;1;n04_sttall_m_v2.mp3;reliable-1;kompetent-1;credible-1;sympatic-1;dialect-1;pleasant-1;natural-1;liked-1;aigen-7;easyunterrstand-5;uncomplicated-5;informed-5;attention-2;1;1;1;1;1;1;1;1;1;1;1;1;1;SW3xeLow4BdgR0gP0i5ce2fkSfCDDjiE6PPgruxL;2026-02-07 16:07:45;"[""N01"",""Q01"",""N04""]";1;age-3;dv-6;cho;;1;;;1;;41 - 60;Ostschweiz;CH;Schweiz;0;0;0;0;0;0;0;0;6;4;4;4;1
sXkwrOr_6lTJ1LO-sflVguDuTZRFFe6taAUfB2Nu;1;N04;2026-02-18 18:12:57;1;n04_kartoffel_f.mp3;reliable-4;kompetent-4;credible-3;sympatic-1;dialect-1;pleasant-1;natural-1;liked-1;aigen-7;easyunterrstand-7;uncomplicated-7;informed-5;attention-1;0;0;1;1;1;1;1;1;1;1;1;1;1;sXkwrOr_6lTJ1LO-sflVguDuTZRFFe6taAUfB2Nu;2026-02-18 18:11:07;"[""N04"",""Q01"",""N01""]";1;age-4;dv-7;vbg;;;1;;;1;61 - 80;Vorarlberg;AT;Hochdeutsch;3;3;2;0;0;0;0;0;6;6;6;4;0
sXkwrOr_6lTJ1LO-sflVguDuTZRFFe6taAUfB2Nu;2;Q01;2026-02-18 18:14:11;1;q01_sttall_f.mp3;reliable-6;kompetent-6;credible-6;sympatic-5;dialect-6;pleasant-5;natural-6;liked-5;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;2;1;1;1;1;1;1;sXkwrOr_6lTJ1LO-sflVguDuTZRFFe6taAUfB2Nu;2026-02-18 18:11:07;"[""N04"",""Q01"",""N01""]";1;age-4;dv-7;vbg;;;1;;1;;61 - 80;Vorarlberg;AT;Schweiz;5;5;5;4;5;4;5;4;0;6;6;6;6
sXkwrOr_6lTJ1LO-sflVguDuTZRFFe6taAUfB2Nu;3;N01;2026-02-18 18:15:14;1;n01_sttall_f.mp3;reliable-7;kompetent-7;credible-7;sympatic-6;dialect-7;pleasant-7;natural-7;liked-6;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;sXkwrOr_6lTJ1LO-sflVguDuTZRFFe6taAUfB2Nu;2026-02-18 18:11:07;"[""N04"",""Q01"",""N01""]";1;age-4;dv-7;vbg;;;1;;1;;61 - 80;Vorarlberg;AT;Schweiz;6;6;6;5;6;6;6;5;0;6;6;6;6
t-rv5pUKdlvZs6MVT1XDbRTUlX6Vg5GwAvsoUf6L;1;N01;2026-02-21 22:36:21;1;n01_vorarlbb_f_v2.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-7;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;t-rv5pUKdlvZs6MVT1XDbRTUlX6Vg5GwAvsoUf6L;2026-02-21 22:35:24;"[""N01"",""N04"",""Q01""]";1;age-3;dv-7;vbg;;;1;1;;;41 - 60;Vorarlberg;AT;Vorarlberg;6;6;6;6;6;6;6;6;6;6;6;6;6
t-rv5pUKdlvZs6MVT1XDbRTUlX6Vg5GwAvsoUf6L;2;N04;2026-02-21 22:37:09;1;n04_kartoffel_f.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;2;1;1;1;1;1;1;2;1;1;1;1;t-rv5pUKdlvZs6MVT1XDbRTUlX6Vg5GwAvsoUf6L;2026-02-21 22:35:24;"[""N01"",""N04"",""Q01""]";1;age-3;dv-7;vbg;;;1;;;1;41 - 60;Vorarlberg;AT;Hochdeutsch;6;6;6;6;6;6;6;6;0;6;6;6;6
t-rv5pUKdlvZs6MVT1XDbRTUlX6Vg5GwAvsoUf6L;3;Q01;2026-02-21 22:38:11;1;q01_sttall_m.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-6;aigen-1;easyunterrstand-6;uncomplicated-6;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;t-rv5pUKdlvZs6MVT1XDbRTUlX6Vg5GwAvsoUf6L;2026-02-21 22:35:24;"[""N01"",""N04"",""Q01""]";1;age-3;dv-7;vbg;;1;;;1;;41 - 60;Vorarlberg;AT;Schweiz;6;6;6;6;6;6;6;5;0;5;5;6;6
T1SJa12cbbHCOrpVwk0JWAz1qEsDQ--wOzvCfYgG;1;N04;2025-12-12 21:05:45;1;n04_vorarlbb_m_v2.mp3;reliable-6;kompetent-6;credible-3;sympatic-3;dialect-4;pleasant-5;natural-3;liked-5;aigen-5;easyunterrstand-5;uncomplicated-5;informed-3;attention-5;1;1;1;1;0;1;1;1;1;1;1;1;1;T1SJa12cbbHCOrpVwk0JWAz1qEsDQ--wOzvCfYgG;2025-12-12 21:03:58;"[""N04"",""N01"",""Q01""]";1;age-2;dv-4;de;;1;;1;;;21 - 40;Restliches Deutschland;DE;Vorarlberg;5;5;2;2;3;4;2;4;4;4;4;2;4
T1SJa12cbbHCOrpVwk0JWAz1qEsDQ--wOzvCfYgG;2;N01;2025-12-12 21:06:29;1;n01_sttall_f.mp3;reliable-5;kompetent-5;credible-5;sympatic-2;dialect-5;pleasant-5;natural-5;liked-5;aigen-5;easyunterrstand-5;uncomplicated-6;informed-5;attention-5;1;1;1;2;1;1;1;1;1;1;1;1;1;T1SJa12cbbHCOrpVwk0JWAz1qEsDQ--wOzvCfYgG;2025-12-12 21:03:58;"[""N04"",""N01"",""Q01""]";1;age-2;dv-4;de;;;1;;1;;21 - 40;Restliches Deutschland;DE;Schweiz;4;4;4;1;4;4;4;4;4;4;5;4;4
T1SJa12cbbHCOrpVwk0JWAz1qEsDQ--wOzvCfYgG;3;Q01;2025-12-12 21:07:21;1;q01_vorarlbb_f_v2.mp3;reliable-3;kompetent-2;credible-2;sympatic-2;dialect-5;pleasant-5;natural-3;liked-3;aigen-5;easyunterrstand-5;uncomplicated-5;informed-2;attention-5;1;1;2;1;1;1;1;1;1;1;1;2;1;T1SJa12cbbHCOrpVwk0JWAz1qEsDQ--wOzvCfYgG;2025-12-12 21:03:58;"[""N04"",""N01"",""Q01""]";1;age-2;dv-4;de;;;1;1;;;21 - 40;Restliches Deutschland;DE;Vorarlberg;2;1;1;1;4;4;2;2;4;4;4;1;4
Tgj01rZxV62Et_BEeqEQ_Yy8jjujd4RZRs7meqP_;1;N01;2026-02-21 22:47:54;1;n01_sttall_m.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;Tgj01rZxV62Et_BEeqEQ_Yy8jjujd4RZRs7meqP_;2026-02-21 22:47:17;"[""N01"",""Q01"",""N04""]";1;age-3;dv-7;vbg;;1;;;1;;41 - 60;Vorarlberg;AT;Schweiz;6;6;6;6;6;6;6;6;0;6;6;6;6
Tgj01rZxV62Et_BEeqEQ_Yy8jjujd4RZRs7meqP_;2;Q01;2026-02-21 22:48:20;1;q01_vorarlbb_f_v3.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;Tgj01rZxV62Et_BEeqEQ_Yy8jjujd4RZRs7meqP_;2026-02-21 22:47:17;"[""N01"",""Q01"",""N04""]";1;age-3;dv-7;vbg;;1;;1;;;41 - 60;Vorarlberg;AT;Vorarlberg;6;6;6;6;6;6;6;6;0;6;6;6;6
